RT @gatorgirl277: @DrDrewHLN  Conrad Murray claims MJ was unable to "sleep" the entire morning yet Murray was on his phone all AM--does  ...	negative
if the #iPhone5 doesn't come out on September 7th, I'm suing Steve Jobs...I can't put up with the Motorola Razr much longer..	negative
I want to see EB but idk don't look to good guess ill call it a netflix night.	negative
Any tourists planning on coming to London soon? Take a look at #tottenham tonight. Not worth the "I &lt;3 LDN" t-shirt.	negative
Droid Bionic pops up on Motorola site, looks set for September 8 release: Between the leaked ads, blurry photos ... http://t.co/zw6xC19	negative
@ExecutiveOtaku o_O Well, (un)fortunately, you'll prob need at least one of those if you come to London in late Oct.!	negative
@HLNTV "Showbiz Tonight" You tease us with the "Madonna and Gaga" story but keep showing other silly stories.  Otherwise...I don't watch!	negative
@ColbertReport RT Why does Steve Jobs hate you your link http://t.co/q8eveOE "Cars perform "My Best Friend's Girl" needs flash to play	negative
@whitehouse   Republicans had their way,  stock market crashed they did not want to pay taxes they lost billions of dollars today!	negative
Yesterday is the day the atomic bomb in Japan.	negative
Let's see what shitty movie Netflix has recommended for me to watch tonight.	negative
@derekblasberg Uh-Oh - you must have loathed my apartment - why didn't Madonna have her outburst in July???	negative
Today is My Birthday,the anniversary of the death of Elvis Presley and the birthday of Madonna,I wonder if I'll be famous...I=No Talent |=	negative
Who all fuckin with twilight tonight ??	negative
Perhaps a bit insensitive showing the film Four Lions in the run up to the 9/11 10th anniversary..... #justsaying	negative
RT @DJKristal: Final Destination 5?! Look man its gone far enough allow it &lt; I didn't know a 4th existed :/ Ahh	negative
PRAY NO ONE GETS HURT OR KILLED IN LONDON TONIGHT GUYS. This looks like it's gonna go on for hours.	negative
Facebook scam says Lady Gaga's dead! -  Realbollywood.com News: London, Aug 7: A scam doing the rounds on ... http://tinyurl.com/3kttasu	negative
Tough day for the NHL community.  RIP Pavol Demitra, died in a plane crash this morning. Heaven just got a hell of a center.	negative
crap i meant to let #oomf use my microsoft office thing for their computer today...well he'll get it one weekend when we both in town!	negative
My soup just blew up in the microwave and exploded everywhere. So far today has been a bigger bitch than Madonna is to hydrangeas.	negative
Prayers and thoughts to Pavol Demitra's family today and all others on the plane. The blues nation lost a loved member today	negative
Lmao. I feel like Kevin Hart *clappin hands* ...real talk, keep talkin shit & imma smack the shit out you! You ever go night night nigga?!	negative
RT @SovernNation: Boehner wants president to change speech to Thurs instead of going against #GOP2012 debate. What? Same time as Packers ...	negative
Microsoft wasted my whole day today... But now I'm on Win 7 SP1 v69sq with rockets on it. MAKE IT SIMPLE MICROSOFT!	negative
Last night for @CTV's Lloyd Robertson. A sad day for news, will miss that deep voice. #legendary	negative
Maybe she won't...but shit then again maybe she will... - She Will ft Drake coming out today ! Single off CARTER IV !	negative
@charliemax Democrats will quickly implode and concede.  Obama will either veto the Boehner bill or invoke the 14th Amend...then IMPEACH!	negative
if Twilight wins all the awards at the TCA's tonight, I will burn my Twilight posters k? ok.	negative
@stillawake Are you off somewhere nice? I'm bored today. Got a list of 395 applications I need to get ready for Windows 7. Tedious	negative
Oh my god everyone please stop talking about the Steelers tonight. We are not playing. We are irrelevant tonight.	negative
@SultanAlQassemi @beleidy Good morning, you two. Have you heard about Obama, the UN, and #Agenda21? http://t.co/oVlL8Hc He's a traitor.	negative
About as much interest in today as I do in the Rugby World Cup. #zero	negative
Well, our playwright Mel didn't make it to #dawnsearlylight today due to MTA's incompetence. So I guess we gotta eat his birthday treats...	negative
Sunday Dialogue: Curing the Health System: ... fostered by Republicans who place ideology over country, took tha... http://t.co/XDBUYLw	negative
I'm sorry she may be the queen but Madonna is a bitch #gogaga	negative
@WWE You guys realize that Summerslam is THIS Sunday, right?? Why does the card have only 4 matches right now?	negative
MacDougall is killing the Raiders.  Mad Dog scores 2nd after good leadup work from Gidley and Houston. Gidley misses kick. Knights 16-4	negative
Democrats call on Lt. Gov. Ard to resign: Democrats called Thursday for the immediate resignation of Lt. G... http://tinyurl.com/3m3fpwl	negative
this #earthquake may be the only thing in the history of the MTA that HASN'T caused service disruptions...	negative
Windows 7 brain damage this evening. Apple should just buy Microsoft and crush the life out of it. Please.	negative
I was watching Ex-ministries videos today and found out some shocking news about Michael Jackson!	negative
Nikki Walker will miss Rugby World Cup on account of the knee injury he sustained yesterday v Italy. Details on www.scotlandrugbyteam.org.	negative
My 1st Ever Male frnd in London just send me a Ping!!! Dat ping is so annoying, he is my 1st gud frnd bet why dis Ping??? Angry much	negative
Fake Democrats lose in Wisconsin primary recalls All six fake Democrats lost to Democrats supported by the party in primaries Tuesday that	negative
RT @arodsf: no way to underestimate the madness and cynicism and frank and open loathing of country that characterizes today's Republicans	negative
Boehner wants Obama to move his speech on Wed to Thurs of nxt week, due to the GOP debate on Wed. No sense of urgency while americans suffer	negative
RT @helenlewis: Fire up the outrage machine, because Channel 4 are showing Four Lions as part of a 9/11 anniversary season: http://t.co/ ...	negative
@LilTunechi cannot afford to go like @KingJames in the 4th. Carter IV has to be great, anything less its a failure	negative
Four Lions is a brilliant film but I think it may be a bit insensitive of Channel 4 to show it so close to 9/11...	negative
Are you waiting for Nokia N9 getting released in US... well, that may not happen.  :(  http://t.co/0OmuJpN	negative
I honestly cannot believe why Australia aren't taking @giteau_rugby to the Rugby World Cup. Might not be 1st choice, but still a talent.	negative
Ask for Lil Wayne, get Michael Jackson. Bug me about Wiz Khalifa, get Guns & Roses. The point of the night is to step outside the matrix..	negative
Gonna miss Big Brother tonight.	negative
It's 1:30 in the morning and all I want to do is watch the Vampire Diaries. Sad.	negative
Stuck at the office tomorrow Saffers? Missing AB's v Tonga? Try @jedthian on streaming Alternative Rugby Commentary - ARC	negative
Obama's free trade agreement with the cartels. He exports guns and imports drugs using our money to do it http://t.co/qOOn4HQ #Teaparty #2nd	negative
The MTA should cost less at night. I think I waited more than 45 minutes. And it's pretty freaking hot underground. Thanks. #nycproblems.	negative
Omg worst last 10 days in a while. Looking forward to True Blood to cheer me up tonight.	negative
@philipwkleung 3 grown adult males watching Kung Fu Panda 2. On 2nd thought it would be awkward anywhere but HK, land of "Murses"	negative
Somewhere in Appleland, Steve Jobs just spit his morning coffee onto his computer screen. EAH!	negative
RT @followMissak: remembering the good times with Pavol Demitra, I was there on this night....deeply saddened by todays tragedy http://t ...	negative
Congratulations to all the idiots rioting in nth London tonight - suppose we'll see you in the education related protests soon #singlecell	negative
@microsoft failed yet again with #bpos and their customer service - "overnight work" - guess what Microsoft? It's morning here.	negative
The wisdom of not running phony Republicans tonight is this: All six Dems are now winners. All six Repubs are losers-to-be. #WIrecall #p2	negative
@MorinVirtue Obama is weak because he could have done it alone with the 14th ammendment when he knew that congress would block it.	negative
Springbok captain John Smit has torn ligaments in his right arm and may miss out on the Rugby World Cup. ek dink dis gooie nuus! Sorry!	negative
Goodnight,Irene.Al,you are easily amused.	negative
Remembering former St. Louis Blues star Pavol Demitra today. He was a true talent & class guy all the way. A very sad loss for his family.	negative
We will explain the true cause of the London riots on the front page of The Sun : immigrants. 'Hero Police' will also get a headline.	negative
@WritersBlock__ we was on the move today. That MTA was not sexy though. Whippington is needed	negative
RT @nteah: League? RT @JovinhoMorales: I just found that Barcelona and Real Madrid are playing on Sunday... I need sleeping pills. &gt; LA LIGA	negative
Really hoping tonite Lloyd Robertson will ask us to goto the window and yell "I'm mad as hell and I'm not going to take it anymore!" #Lloyd	negative
RT @linka01: Hey #GOP, no matter how you slam Obama, you own our credit rating downgrade. It is ALL your fault, & we'll remind you in No ...	negative
Wayne is on his 4th single w/ Carter IV already & still no album drop.. Sounds to me like he's searching for hits but hasn't found one yet	negative
So sad to hear about Pavol Demitra & the other KHL players' tragic passing in the plane crash today. Absolutely terrible news.	negative
Beyonce needs a new sound. You may call it hating, I'm just being real.	negative
Today a white boy told me nicki minaj was the best female rapper. I beg to differ. Since when do schizophrenics get recognized like that?	negative
