RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment	negative
@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx	negative
"&quot;Waiting for items to copy&quot; in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?"	negative
@Apple unhappy again with service/product quality. Won't buy @Apple again.	negative
Lies @apple. the battery on this new iPhone4S is definitely not any better.	negative
"â€œ@philipgrey: dear @apple, why you gotta go change the way &lt;input type=&quot;number&quot;&gt; is handled out of the blue?â€"	negative
Waiting in a ridiculous line at @apple in southpointe with @Consumatory . Where the Fuck are the comment cards?	negative
Been on hold with @apple customer service for 25 minutes. Wow, lt's like they're #timewarnercable.	negative
anyone else stuck in duped calendar/mail/battery sucking @apple hell? #iCloud and #OSX Lion are a disappointment	negative
For being the inventor of the computer mouse â€” Why is it that @Apple has never made one that is not a complete piece of fucking shit?!!?	negative
@Apple you're killing me. Excited about iOS5 no longer- tragic battery drain, genius bar wants to replace the battery. Really?	negative
"1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps &amp; folders missing @apple do  how much time went in2 orging it? #fail"	negative
@PrJusto Don't question the @Apple they will remember your dissent!	negative
"@apple: Multiple times siri is &quot;having trouble connecting to the network.&quot;  Siri needs servers (and some exercise!)"	negative
So my iMessage still isn't working! @apple	negative
RT @JimMcNiel: if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is having issues?	negative
"dear @apple, why you gotta go change the way &lt;input type=&quot;number&quot;&gt; is handled out of the blue?"	negative
Ugh. WTF is up with all the bottlenecks @paypal @apple?	negative
So incredibly frustrated with @apple right now. iOS update is a major fail 	negative
+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!	negative
@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!	negative
if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is having issues?	negative
any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious	negative
"@Apple - #Siri is not working due to &quot;network problem&quot;? Seriously? Can you fix this? #iPhone4s #Fail"	negative
@trisha_ps @iCloud is Cloudy. @apple tech, not very techy.	negative
@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now	negative
See @Apple, that what's happen when you release iPhone 4S with same crappy design as the old phone!	negative
This. RT @bonkoif Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable	negative
Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable	negative
"Spoke to an @Apple rep on phone &amp; could hear her tv blaring in the bg.  She said, &quot;I can't actually help u, just direct u back to the web&quot;"	negative
What's wrong with Siri today @apple	negative
@Apple Siri is down!	negative
I'm suspecting @Apple timed the health-decline of my iPhone 4 perfectly with the iPhone 4s release... My battery is seriously ailing.	negative
on hold for another half hour. phone is ringing but no one is picking up.@apple you stink.	negative
#annoyed"	negative
@Apple would do better to inform customers properly about migrating to #iCloud - many complaints lead to #image damage http://t.co/QL7zmPpO	negative
@apple does iOS 5 rape your battery life? or am I just using my phone a lot since getting it	negative
#itjustworks"	negative
"@Verge @apple Do you know strange bug in iMessage - no &quot;@&quot; key to start  new conversation with AppleID like iPod user! :("	negative
@samsung, @apple, you do realise you're just really pissing off the customer base AS WELL AS looking petty.	negative
@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.	negative
@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL	negative
@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.	negative
I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple	negative
Is it me or does my #iPhone run slower since the #iOS 5 update? @apple @Verizon	negative
Just searching with my voice on my 2 year old nexus one @apple.	negative
@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!	negative
#Replaceit!"	negative
Thanks to a 90 minute wait on hold, half an hour actually talking to someone, the @Apple tech decides to send me an email to fix my phone	negative
I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple	negative
I am very upset and inconvenienced about this iphone update failed backup. @iphone @apple	negative
but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz	negative
My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!	negative
Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!	negative
@parkavekev @apple @forstall Smh at the battery	negative
"What are some COMFORTABLE in-ear headphones with remote &amp; mic? The ones @apple supply hurt my ears after wearing for 5mins..."	negative
iPhone software update erased all my pictures :( ughh I hate when that happens wth @Apple	negative
@twalve @apple you know the issues they have with DST and alarms :p	negative
Why book @Apple Genius Bar if after 2.5 hours you still can't be served. Disappointing Apple Store Sydney. #thanksfornothing	negative
"Apparently @Apple genius training doesn't extend to clocks &amp; service. They're half an hour late for my appointment and couldn't let me know?"	negative
Thanks @apple for an OS update that has only succesfully bricked my iPod.	negative
fuck this see you hoes @ work @WeakTwip @Munnns and FUCK YOU @APPLE	negative
screw you @apple iOS 5. I can't download this crap, and I'm tired of trying. Get this problem figured out about my connection timing out	negative
Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.	negative
@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.	negative
Hey @apple what is going on with @iCloud? #iCloud is failing big time!!!	negative
@Apple Your new Mac update for iCloud has been working very poorly on my 4 gb late 2011 macbook pro. I restarted and everything.	negative
what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone won't turn on!!! #techieTroubles	negative
@apple sux without steve"	negative
2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.	negative
It took @apple about 7 years just to figure out how to properly syncronize an iPhone.  WOW!  #ios5	negative
@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.	negative
"Overall I am a fan of the iPhone 4S; however, my Siri has issues connecting to the network @Apple"	negative
Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?	negative
@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made	negative
Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple	negative
Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!	negative
Absolutely despise that @apple took the zoom feature off the camera on #ios5. Wish I hadn't upgraded. #iPhone totally sucks!!!	negative
@Apple why my new iMac is so slow for web browsing? My previous Snow MB was faster! on the same Cable home network. Please help.	negative
@apple thanks for ios5 - loving having my music breaking up like I'm talking on a mobile (cell) phone. Bring back functional 4 #iosdonwgrade	negative
"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems &amp; freeze."	negative
@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix.	negative
Sorry @apple, but #iMessage will never be what #BBM is. Disappointed.	negative
Iphone 4s siri doesn't work for shit @apple	negative
Clarence Thomas must have designed the new OSX lion, tossing decades of workflow standards, @apple bring back â€œsave asâ€! #autoSaveSucks	negative
i officially HATE @apple... fix your damn itunes.	negative
"Dear @apple your staff at the Little Rock store answered my first 3 questions with &quot;I don't know.&quot; they weren't hard questions."	negative
@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!	negative
RT @JDougyJ: hey @apple do you wanna fix my fucking playlist order, you piece of shit	negative
"Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running."	negative
@Apple can suck my dick gotta restore my ipad #annoyed	negative
The line at the @apple is just STUPID	negative
@nansen Man, that sux! @apple io5 upgrade a total #fail for you!	negative
RT @nansen: warning @apple iphone friends. I updated to iOS5 and thought i loved it. Now cant send SMS. total #fail with restore. phone freezes!	negative
Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it.	negative
Is it too much to ask which app is incompatible, @apple? http://t.co/yKqip7nk	negative
Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often	negative
@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!	negative
hey @apple do you wanna fix my fucking playlist order, you piece of shit	negative
Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple	negative
#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing	negative
RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.	negative
So glad that I paid $69 for this @apple care protection plan.  Been on hold for over 20 minutes now.  Great customer service. #NOT	negative
not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help	negative
All I can say about @Apple right now is #GoodRiddance â€” See? Cancer isn't ALL BAD!	negative
@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.	negative
@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever	negative
Having a problem with my iPhone. I can't make/receive calls/text but I can surf the net. Anyone knows what to do? @apple	negative
@robert_terpstra no worries bud, ps: they're saying that the 4s is having a lot of network issues right now. (I'm @apple for mac problems)	negative
I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!	negative
@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)	negative
Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off)	negative
Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\\mbl^.%)	negative
"RT @TakeF_Light: Hey @Apple...I know Steve Jobs died &amp; all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light"	negative
"Hey @Apple...I know Steve Jobs died &amp; all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light"	negative
@apple not happy with Apple today. I did the suggested software update and now nothing works!!!	negative
Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!	negative
"Upgraded my iphone software &amp; now the phone is useless. @Apple is telling me I can't even talk to someone about it until 10/21. Unacceptable"	negative
IOS5 has one problem, when i save someone in my contacts they don't show his nam becuz of the region/ +965 @apple #apple	negative
I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail	negative
Dear @Apple.inc Facetime doesn't work in here, Fuck You	negative
I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.	negative
Life was much easier when @apple and @BlackBerry were just fruits!	negative
@apple No location reminders on ipad2! That was the point of updating to iOS 5	negative
Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?	negative
RT @MikeFerri: If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats	negative
Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple, I'm going back to your Genius Bar to complain. #annoyed	negative
If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats	negative
@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..	negative
@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible	negative
This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now.	negative
i dont like that itunes doesnt remember that i put my apps in folders. @apple ur dumb, fix it	negative
After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though.	negative
@apple is full of conceited gafs.	negative
I will throw rocks at @Apple if this #iOS5 update is depleting my battery life.	negative
Had issues with #Siri reaching network today. Too many uses or my signal? @apple	negative
The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?	negative
Is it me or does #iPhone4s run a little warm sometimes? @apple	negative
@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it.	negative
