Real Madrid have signed a seven-year-old Argentine boy, a spokesman for the club confirmed on Monday http://tinyurl.com/43ye3bh	neutral
At this point, Motorola and Verizon may just be allowing the DROID Bionic, one of the most hyped phones in rec... http://t.co/3iTXZuN	neutral
1st  film since "2 n a Half Men," Charlie Sheen is set to star with Jason Schwartzman in "A Glimpse Inside the Mind of Charlie Swan III."	neutral
Sheen's 'winning' ways get roasted: Charlie Sheen took it on the chin Saturday night at a Comedy Central TV roast... http://t.co/nfDH3EA	neutral
RT @CRonaldoTeam: According to Marca, Neymar will be moving to Real Madrid in December 2 days after the Club World Cup.	neutral
Woods Sputters In Third Round At Bridgestone: Tiger Woods slipped further down the leaderboard Saturday after ca... http://bit.ly/qIPR1d	neutral
@D_Hiatus what you up to man?  Did you go see Rise of the Planet of the Apes last night?	neutral
The mantra from Republicans to Democrats today is, 'if you don't like our plan, then where is your plan"The mantra from Republicans t...	neutral
RT CBSAtlBreaking: Jury selection begins today in the trial of Conrad Murray. He's the doctor	neutral
I've got one ticket to the Michael Jackson tribute gig for sale on Oct 8th dm @pinkysibbs for details,please RT!	neutral
RT @Sheen_Watch: Charlie Sheen Roast: Jon Lovitz, William Shatner Join the Mock Fest: Source: www.thewrap.com --- Thursday, Septe... htt ...	neutral
Be here TONIGHT at 6pm to see the UFC Middleweight Championship fight between Anderson Silva and Yushin Okami for FREE! http://t.co/Sw4FFii	neutral
RT @quizderek: Elvis Presley's 34th death anniversary is on Aug 16. 14 Aug, Today is the independence day of Pakistan.	neutral
Come and check out UFC 134 this Saturday Night at Wings U at 8pm! Anderson Silvia Vs. Yushin Okami for the World Middle Weight Championship!	neutral
RT @TheBootGirls: Come to "Boot Ride & Rally with Sons of Anarchy & Navy SEAL Marcus Luttrell" Today from 3:30 pm to 6:30 pm. Ride... ht ...	neutral
Details of matches we're showing live for the Rugby World Cup coming later today.	neutral
RT @Kyle_Chris_MMA: My article Preview: Anderson Silva vs. Yushin Okami. #UFC134 Rio. Give it a read before the fights tonight. #MMA htt ...	neutral
@Lagana @JohnAsHimself either of you LA guys going to Summerslam on Sunday?	neutral
RT @fregariavr: RT @blitzmegaplex: Kung Fu Panda 2 (in 2D & 3D, both with Indonesian subtitles) tentatively scheduled to open on Tues 16 ...	neutral
RT @MTARecordsUK: Check out the brand new video for @16bit 'Dinosaurs' released Aug 29th on MTA. http://t.co/gsmV7yt	neutral
SingSnap | One Night With You by jclabb in the style of Elvis Presley http://t.co/lUaSoWJ	neutral
I ON SUNDAY: Ahead of Inbetweeners film 10 other sitcoms which went on holiday to big screen + Watercooler + hero of the week Michael Winner	neutral
A night to just lay up & watch movies on Netflix.	neutral
RT @iAmOshun "Truth is like the sun. You can shut it out for a time, but it ain't goin' away.", Elvis Presley	neutral
Becoming a Conrad Murray trial juror: Showbiz Tonight goes inside the jury selection process of the Conrad Murra... http://bit.ly/p8vcX4	neutral
RT @FafaPlow: W00t.  RT @blitzmegaplex: Kung Fu Panda 2 (in 2D & 3D, both with Indonesian subtitles) tentatively scheduled to open on Tu ...	neutral
@samyoungman Boehner sent a letter? @jamiedupree tweeted yesterday about one from Cantor.	neutral
Droid Bionic comes out the 8th? Ohhhh hmm...	neutral
Who goin to see Kevin Hart on the 8th ?	neutral
Today: Republicans might hate Obama's health care law, but fighting the details is tough.	neutral
Up watching kevin hart videos knowin I gotta drive in the morning.	neutral
Michael Jackson Doctor Trial to Begin Jury Selection Thursday: Jury selection in the manslaugher case against Dr... http://t.co/12ZtDn4	neutral
Thoughts and prayers with Pavol Demitra's family today, and the entire hockey team who perished in a plane crash today.	neutral
Might just watch the rest of Jersey Shore online n call it a night	neutral
Woods down to 30th in world rankings: Tiger Woods has dropped another two places to 30th in the latest world rankings. http://bit.ly/qTRK4P	neutral
RT @verizonzone: New blog post: Verizon to Finally Release the Droid Bionic by Motorola Tomorrow http://t.co/G1gSsI7	neutral
WWE Monday Night Raw: Live Blog, Results & Coverage of the Road to SummerSlam - Bleacher Report: Bleacher ... http://bit.ly/rpF8QK #LIVE	neutral
Boehner rejects 7th, invites Obama on 8th, NFL opening night. So Obama just has to speak @ WH on 7th to "save" football coverage? #doitnow	neutral
DDB Los Angeles announced today the launch of its new campaign for Deus Ex: Human Revolution, the highly anticipated third installmen...	neutral
Inbetweeners and ben and jerry's tonight I think !	neutral
China renews Google's operating licence: China said Wednesday it had renewed Google's licence to operate in the ... http://t.co/pPF2SDN	neutral
Ha RT @fauxjohnmadden: Start of NFL Preseason tonight marks the beginning of the Raiders season, and the end of Raiders postseason hopes.	neutral
RT @QMagazine: With the ceremony tomorrow today's @MercuryPrize tracks of the day come from PJ Harvey and Metronomy http://t.co/qAIJumr	neutral
@zavvionline the 1st Deus Ex game was only ported to the PS2 home console. #DeusEx	neutral
@Vampy04 @ian_holyman Can't find the angle I was watching but it looked a bit like RVP v Barcelona 1st leg to me.	neutral
@ITs_KiiDm4g1k bro u gotta see my videos today I was jukin the shit out the raiders	neutral
On my way to the airport with 50 min sleep all night...eyes burning like I'm on True Blood..WTF	neutral
..."including former Kings forward Pavol Demitra, former Kings prospect Jan Marek and many other members of the NHL Family."	neutral
Oh god, just realised I'm chain-smoking in Mother's party wig and pretending I'm PJ Harvey. Gonna get disemboweled in the morning for stinky	neutral
Hore ! RT @blitzmegaplex: Kung Fu Panda 2 (in 2D & 3D, both with Indonesian subtitles) tentatively scheduled to open on Tues 16 August ^ISK	neutral
UN chief heads to Japan as nuclear crisis simmers: UN chief Ban Ki-moon arrives in Japan on Sunday, where he pla... http://bit.ly/rlGAOu	neutral
Wales' Rugby World Cup squad will be named at 9:00pm tonight, Melbourne time. We'll soon find out whether the... http://t.co/FzPpyp2	neutral
RT @gaga_indonesia: Lady Gaga attending The Femme Fatale - Britney Spears concert in New Jersey tonight http://twitpic.com/626hfq	neutral
some well known names "may" have been on the plane according to the Toronto Star ,,, Pavol Demitra, Josef Vacicek	neutral
The run time for Final Destination 5 is 1 hour and about 33 mins. It is premiering at The Chinese Theatre tonight.	neutral
Ha! They got pics of Nicki Minaj boobies coming out when she performed on Good Morning America	neutral
Im getting The Carter IV when it comes out august 29	neutral
